
# This file contains one likely family per line (definied by tor relay fingerprints, separated by ',')

+---------------------+----------+----------------------+---------+-----------------+---------+----------+-------------+---------+---------+
| first_seen          | nickname | as_name              | country | IP              | or_port | dir_port | tor_version | contact | efamily |
|    1 |    0 | 2016-03-07 18:00:00 | CMC Telecommunications | vn   | 115.146.127.224 |     443 |       80 | 0.2.6.10    | Linux | NULL    | prentace    | NULL |
|    1 |    0 | 2016-03-07 18:00:00 | myLoc managed IT AG    | de   | 146.0.43.126    |     443 |       80 | 0.2.6.10    | Linux | NULL    | chiltern    | NULL |
|    1 |    0 | 2016-03-07 18:00:00 | Snel.com B.V.          | nl   | 89.207.129.150  |     443 |       80 | 0.2.6.10    | Linux | NULL    | charmerace  | NULL |
|    1 |    0 | 2016-03-07 18:00:00 | QHOSTER LTD.           | nl   | 185.77.129.35   |     443 |       80 | 0.2.6.10    | Linux | NULL    | anais       | NULL |
|    1 |    0 | 2016-03-07 18:00:00 | THOR Data Center ehf   | is   | 82.221.139.25   |     443 |       80 | 0.2.6.10    | Linux | NULL    | larco       | NULL |
|    1 |    0 | 2016-03-07 18:00:00 | Accelerated IT Service | de   | 82.211.31.247   |     443 |       80 | 0.2.6.10    | Linux | NULL    | tangier     | NULL |
|    1 |    0 | 2016-03-07 18:00:00 | WorldStream            | nl   | 217.23.13.129   |     443 |       80 | 0.2.6.10    | Linux | NULL    | vilmorin    | NULL |
|    1 |    0 | 2016-03-07 18:00:00 | OVH SAS                | fr   | 5.135.65.145    |     443 |       80 | 0.2.6.10    | Linux | NULL    | vautier     | NULL |
|    1 |    0 | 2016-03-07 18:00:00 | Verdina Ltd.           | bg   | 86.104.15.15    |     443 |       80 | 0.2.6.10    | Linux | NULL    | cheik       | NULL |
|    1 |    0 | 2016-03-07 18:00:00 | SPRINT S.A.            | pl   | 193.189.117.165 |     443 |       80 | 0.2.6.10    | Linux | NULL    | abra        | NULL |
|    1 |    0 | 2016-03-07 18:00:00 | ESDS Software Solution | in   | 115.124.112.235 |     443 |       80 | 0.2.6.10    | Linux | NULL    | caligula    | NULL |
|    1 |    0 | 2016-03-07 18:00:00 | Private Layer INC      | ch   | 179.43.146.230  |     443 |       80 | 0.2.6.10    | Linux | NULL    | leuwerik    | NULL |
|    1 |    0 | 2016-03-07 18:00:00 | Quasi Networks LTD.    | nl   | 89.248.166.157  |     443 |       80 | 0.2.6.10    | Linux | NULL    | koto        | NULL |
|    1 |    0 | 2016-03-07 18:00:00 | Seflow S.N.C. Di Marco | it   | 162.220.246.230 |     443 |       80 | 0.2.6.10    | Linux | NULL    | dlavolos    | NULL |
+------+------+---------------------+------------------------+------+-----------------+---------+----------+-------------+-------+---------+-------------+------+

fingerprints:
DF1EE95EB3F1A4017D41F9904CDC49B8348839F1,521C4CB1E15038F1B84600859101E79F9D8B5D9B,CEEDCE73176D5072F33B3895FB2DEB84E416735A,3F922C8CDED5ACE1816129143B815031B3C0E7E5,0269165034C5586D6551CCCFA8940D2305948754,DFF552D4D2BD921E6ABA20CDC9CA272FB49A18D8,982A103489DF8410585B8077B7FD813217093EB4,549A5E85D6BCF476BF7A03A8823E7745DD319C17,AE0F040BDF69606177F28654DE68F1E7789EEE8B,3C93D3F6B5E07303A4964F6280614A86E098127D,CEECFBB82FC484051E89719C49DC803F65AABC72,9E3845093ECDB1C46974540F45190A82E0738B3D,2154381CF3A9F09C13CE7A8B85512CF4800DA986,4AA81C61A131ACADB1033A3B31E90BD74F21CA86,B67E8AB9F674C78DC66F8C2900F2C8A9EB4F0909,F929BA46C7A23B1D668B1F99A2846A21D1377AE5,6E41F9BC3FE626D1897865CE9A9335D09A8DA5FE



#Prefix: BrassH
#+---------------------+------------------+------------------------+------+-----------------+---------+----------+-------------+---------+-------------------------------------+------+
#| first_seen          | nickname         | AS                     | cc   | IP              | or_port | dir_port | tor_version | OS      | contact                             | efam |
#+---------------------+------------------+------------------------+------+-----------------+---------+----------+-------------+---------+-------------------------------------+------+
#| 2014-06-05 14:00:00 | BrassHornRelay01 | Digital Ocean, Inc.    | nl   | 95.85.5.211     |    9001 |     NULL | 0.2.5.10    | Linux   | 0x6F6D60C1 Security Dept <hello@bra |   12 |
#| 2014-07-01 14:00:00 | BrassHornRelay04 | ITL Company            | ua   | 217.12.199.209  |    9001 |     NULL | 0.2.5.10    | Linux   | 0x6F6D60C1 Security Dept <hello@bra |   12 |
#| 2014-07-15 21:00:00 | BrassHornRelay05 | SingleHop              | us   | 198.143.136.237 |    9001 |     NULL | 0.2.5.10    | Linux   | 0xDE731050 Gareth Llewellyn <gareth |   12 |
#| 2014-07-16 18:00:00 | BrassHornRelay06 | WEDOS Internet, a.s.   | cz   | 31.31.75.181    |    4443 |     NULL | 0.2.5.10    | Linux   | 0x6F6D60C1 Security Dept <hello@bra |   12 |
#| 2014-09-02 11:00:00 | BrassHornRelay08 | Makonix SIA            | se   | 95.215.44.232   |    9001 |     NULL | 0.2.5.10    | Linux   | 0x6F6D60C1 Security Dept <hello@bra |    9 |
#| 2015-03-01 14:00:00 | BrassHornExit01  | Hetzner Online AG      | de   | 176.9.99.134    |      21 |     NULL | 0.2.5.12    | Linux   | 0x6F6D60C1 Security Dept <hello@bra |    8 |
#| 2015-04-09 09:00:00 | BrassHornRelay07 | DediPower Managed Host | gb   | 89.151.84.124   |    4443 |     8080 | 0.2.5.10    | Linux   | 0x6F6D60C1 Security Dept <hello@bra |    9 |
#| 2015-05-12 16:00:00 | BrassHornRelay10 | Digital Ocean, Inc.    | gb   | 178.62.8.189    |    9001 |     NULL | 0.2.5.12    | Linux   | 0x6F6D60C1 Security Dept <hello@bra |    9 |
#| 2015-05-27 16:00:00 | BrassHornRelay11 | Makonix SIA            | gb   | 185.86.151.102  |    9001 |     NULL | 0.2.5.12    | Linux   | 0x6F6D60C1 Security Dept <hello@bra | NULL |
#| 2015-06-15 11:00:00 | BrassHornRelay12 | Choopa, LLC            | de   | 108.61.179.46   |    9001 |     NULL | 0.2.4.22    | OpenBSD | 0x6F6D60C1 Security Dept <hello@bra | NULL |
#| 2015-06-19 18:00:00 | BrassHornRelay02 | Tinet SpA              | fr   | 213.200.106.133 |      21 |     NULL | 0.2.5.10    | OpenBSD | 0x6F6D60C1 Security Dept <hello@bra | NULL |
#| 2015-06-26 10:00:00 | BrassHornExit02  | NULL                   | NULL | 185.104.120.2   |      21 |     9030 | 0.2.5.10    | OpenBSD | 0x6F6D60C1 Security Dept <hello@bra |    8 |
#| 2015-06-26 10:00:00 | BrassHornExit03  | NULL                   | NULL | 185.104.120.4   |    9001 |     NULL | 0.2.5.12    | Linux   | 0x6F6D60C1 Security Dept <hello@bra | NULL |
#+---------------------+------------------+------------------------+------+-----------------+---------+----------+-------------+---------+-------------------------------------+------+
#fingerprints:
B3515F16CBD1FE394539BCD903DA4CA0D911B0D2,3EB75E339637ED5A4D12E7ADD9E44191439896F7,9462B7B85F85F856B3A7AE12A4963BAE9A102D7C,518FF8708698E1DA09C823C36D35DF89A2CAD956,F92B3CB9BBE0CB22409843FB1AE4DBCD5EFAC835,EE0536196580B5465BB33DC6CB9F6A63138F2575,7109376DCD7F9A9F707B3138056408F2D786F079,445F1C853966624FB3CF1E12442570DC553CC2EC,5CAECF26A0DF40D898672560EB889D68F075E971,254EB51B0B85B2FB8A70997875DA493420A30458,AFE81C1E3B4CF0707EE80D0BFCD605869B0DA539,685C87AB7672C0934BDD87548C4EF8DFE0BCE2B3,6BC82EBA99DCD796C7FD66C3594AED9DA6CE2ADE

#Prefix: Montha
#+---------------------+--------------+------------------------+------+-----------------+---------+----------+-------------------+-------+-------------------------------------+------+
#| first_seen          | nickname     | AS                     | cc   | IP              | or_port | dir_port | tor_version       | OS    | contact                             | efam |
#+---------------------+--------------+------------------------+------+-----------------+---------+----------+-------------------+-------+-------------------------------------+------+
#| 2015-04-15 21:00:00 | Montharkan1  | myLoc managed IT AG    | de   | 85.114.135.113  |     995 |     8080 | 0.2.7.1-alpha-dev | Linux | Christian Dietrich <admin A@T hs-bi | NULL |
#| 2015-04-15 21:00:00 | Montharkan0  | myLoc managed IT AG    | de   | 85.114.135.113  |     993 |       80 | 0.2.7.1-alpha-dev | Linux | Christian Dietrich <admin A@T hs-bi | NULL |
#| 2015-04-15 21:00:00 | Montharkan4  | myLoc managed IT AG    | de   | 193.111.140.118 |     443 |       80 | 0.2.7.1-alpha-dev | Linux | Christian Dietrich <admin A@T hs-bi | NULL |
#| 2015-04-15 21:00:00 | Montharkan5  | myLoc managed IT AG    | de   | 193.111.140.118 |     995 |     8080 | 0.2.7.1-alpha-dev | Linux | Christian Dietrich <admin A@T hs-bi | NULL |
#| 2015-04-15 21:00:00 | Montharkan2  | United Gameserver GmbH | de   | 213.202.208.53  |     993 |       80 | 0.2.7.1-alpha-dev | Linux | Christian Dietrich <admin A@T hs-bi | NULL |
#| 2015-04-15 21:00:00 | Montharkan6  | United Gameserver GmbH | de   | 213.202.208.130 |     443 |       80 | 0.2.7.1-alpha-dev | Linux | Christian Dietrich <admin A@T hs-bi | NULL |
#| 2015-04-15 21:00:00 | Montharkan7  | United Gameserver GmbH | de   | 213.202.208.130 |     995 |     8080 | 0.2.7.1-alpha-dev | Linux | Christian Dietrich <admin A@T hs-bi | NULL |
#| 2015-04-15 21:00:00 | Montharkan3  | United Gameserver GmbH | de   | 213.202.208.53  |     995 |     8080 | 0.2.7.1-alpha-dev | Linux | Christian Dietrich <admin A@T hs-bi | NULL |
#| 2015-06-16 13:00:00 | Montharkan8  | United Gameserver GmbH | de   | 213.202.219.199 |     443 |       80 | 0.2.7.1-alpha-dev | Linux | Christian Dietrich <admin A@T hs-bi | NULL |
#| 2015-06-16 13:00:00 | Montharkan9  | United Gameserver GmbH | de   | 213.202.219.199 |     995 |     8080 | 0.2.7.1-alpha-dev | Linux | Christian Dietrich <admin A@T hs-bi | NULL |
#| 2015-06-16 13:00:00 | Montharkan10 | United Gameserver GmbH | de   | 213.202.219.198 |     995 |     8080 | 0.2.7.1-alpha-dev | Linux | Christian Dietrich <admin A@T hs-bi | NULL |
#| 2015-06-16 13:00:00 | Montharkan11 | United Gameserver GmbH | de   | 213.202.219.198 |     993 |       80 | 0.2.7.1-alpha-dev | Linux | Christian Dietrich <admin A@T hs-bi | NULL |
#+---------------------+--------------+------------------------+------+-----------------+---------+----------+-------------------+-------+-------------------------------------+------+
#fingerprints:
5632FF83096A15FD3312FE68A9709E709D22D452,8B4A1D2E68DD937732FB1B0868D845FA26DC0A80,01B840FB69FA7803DA306B5F876FEEA11B444AA5,376BAD4B66A44D8FD7895ECC6F9728323615346F,117B7F36D4125770771085A7D0A4939A3CD88409,2D088C6FF11F876DDE164C747693512B27F059C7,3A78E4272083AE7B2FAD47E2181AD85A995AC761,B9D7A783F056B70D3DAA49E3389F5BB3FCA93463,19494B840C6D484AAB903745E438C457019D39E2,BE2F07AD72A77A749B56D5EB1DDEA771EE7CCC4F,32EC8D60098612FE0E515C0EB02C34B61F8D07C1,89F6662CA1D5B6663932AA3AAE0BAFE890CC81A3

#Prefix: CalyxI
#+---------------------+------------------+---------------------+------+----------------+---------+----------+-------------+---------+-------------------------------------+------+
#| first_seen          | nickname         | AS                  | cc   | IP             | or_port | dir_port | tor_version | OS      | contact                             | efam |
#+---------------------+------------------+---------------------+------+----------------+---------+----------+-------------+---------+-------------------------------------+------+
#| 2013-06-11 21:00:00 | CalyxInstitute01 | The Calyx Institute | us   | 162.247.72.7   |     443 |       80 | 0.2.5.10    | Linux   | Nicholas Merrill <nick AT calyx dot |    6 |
#| 2013-06-14 08:00:00 | CalyxInstitute02 | The Calyx Institute | us   | 162.247.72.212 |     443 |       80 | 0.2.5.10    | Linux   | Nicholas Merrill <nick AT calyx dot |    6 |
#| 2013-06-23 03:00:00 | CalyxInstitute03 | The Calyx Institute | us   | 162.247.72.213 |    9001 |     9030 | 0.2.5.10    | FreeBSD | Nicholas Merrill <nick AT calyx dot |    6 |
#| 2013-07-08 03:00:00 | CalyxInstitute04 | The Calyx Institute | us   | 162.247.73.204 |    9001 |     9030 | 0.2.5.10    | FreeBSD | Nicholas Merrill <nick at calyx dot |    6 |
#| 2013-07-08 16:00:00 | CalyxInstitute05 | The Calyx Institute | us   | 162.247.73.74  |    9001 |     9030 | 0.2.5.10    | FreeBSD | Nick Merrill <nick AT calyx dot com |    6 |
#| 2013-11-05 16:00:00 | CalyxInstitute07 | XS4ALL Internet BV  | nl   | 82.94.251.227  |     443 |       80 | 0.2.5.12    | Linux   | Nicholas Merrill <nick AT calyx dot | NULL |
#| 2013-11-12 21:00:00 | CalyxInstitute08 | The Calyx Institute | us   | 162.247.72.216 |     443 |       80 | 0.2.5.10    | Linux   | Nicholas Merrill <nick AT calyx dot |    6 |
#| 2013-11-19 05:00:00 | CalyxInstitute09 | The Calyx Institute | us   | 162.247.72.217 |     443 |       80 | 0.2.5.10    | Linux   | Nicholas Merrill <nick AT calyx dot | NULL |
#| 2013-11-23 00:00:00 | CalyxInstitute06 | The Calyx Institute | us   | 162.247.73.206 |     443 |       80 | 0.2.5.10    | Linux   | Nicholas Merrill <nick AT calyx dot | NULL |
#| 2014-12-16 20:00:00 | CalyxInstitute12 | The Calyx Institute | us   | 162.247.72.199 |     443 |       80 | 0.2.5.10    | Linux   | Nicholas Merrill <nick AT calyx dot | NULL |
#| 2014-12-20 17:00:00 | CalyxInstitute13 | The Calyx Institute | us   | 162.247.72.200 |     443 |       80 | 0.2.5.10    | Linux   | Nicholas Merrill <nick AT calyx dot | NULL |
#| 2014-12-23 17:00:00 | CalyxInstitute14 | The Calyx Institute | us   | 162.247.72.201 |     443 |       80 | 0.2.5.10    | Linux   | Nicholas Merrill <nick AT calyx dot | NULL |
#+---------------------+------------------+---------------------+------+----------------+---------+----------+-------------+---------+-------------------------------------+------+
#fingerprints:
1B9FACF25E17D26E307EA7CFA7D455B144B032E5,0011BD2485AD45D984EC4159C88FC066E5E3300E,6F4E9FD00D4251D98BE96FB1AA546FE34676A95B,51BFE90C64B84C912D3D1D303605CE2A67970EC0,84D361B736A8CD1E8818D0FC186892E91AB76881,501B3DBF250B094A05CA5DBC424AD4C3D46721A2,0B5E5E70FFEA9C7F9FFD13B8E16916A608F3E9EB,A7C7EB2A0DFB2E3FFFC12B7756707433DD550F9E,B34CC9056250847D1980F08285B01CF0B718C0B6,7761DDC7EB1BE26D4155F74A15F12C32A36FE0F2,E4D1F25DFBE484208866BA4A1A958B73127CB0AD,3329E736CCA16449D02D567D42683BF1FD798676

#Prefix: baurui
#+---------------------+-------------+------------------------+------+----------------+---------+----------+-------------+-------+-------------------------------------+------+
#| first_seen          | nickname    | AS                     | cc   | IP             | or_port | dir_port | tor_version | OS    | contact                             | efam |
#+---------------------+-------------+------------------------+------+----------------+---------+----------+-------------+-------+-------------------------------------+------+
#| 2014-03-21 11:00:00 | bauruine121 | Hetzner Online AG      | de   | 148.251.84.200 |    9001 |     NULL | 0.2.6.10    | Linux | Bauruine <torcontact aatt tuxli.ch> |   12 |
#| 2014-04-09 10:00:00 | bauruine204 | ONLINE S.A.S.          | fr   | 212.83.154.33  |    8443 |     8080 | 0.2.6.10    | Linux | Bauruine <torcontact aatt tuxli.ch> |   12 |
#| 2014-04-09 10:00:00 | bauruine203 | ONLINE S.A.S.          | fr   | 212.83.154.33  |     443 |     8888 | 0.2.6.10    | Linux | Bauruine <torcontact aatt tuxli.ch> |   12 |
#| 2014-04-09 10:00:00 | bauruine42  | Hetzner Online AG      | de   | 5.9.26.219     |    8889 |     NULL | 0.2.6.10    | Linux | Bauruine <torcontact aatt tuxli.ch> |   10 |
#| 2014-04-09 11:00:00 | bauruine122 | Hetzner Online AG      | de   | 148.251.84.200 |    9223 |     NULL | 0.2.6.10    | Linux | Bauruine <torcontact aatt tuxli.ch> |   10 |
#| 2014-04-14 18:00:00 | bauruine21  | Hetzner Online AG      | de   | 176.9.103.20   |   27443 |     NULL | 0.2.6.10    | Linux | Bauruine <torcontact aatt tuxli.ch> | NULL |
#| 2014-04-14 19:00:00 | bauruine202 | ONLINE S.A.S.          | fr   | 62.210.137.230 |    8443 |     8080 | 0.2.6.10    | Linux | Bauruine <torcontact aatt tuxli.ch> | NULL |
#| 2014-04-14 19:00:00 | bauruine41  | Hetzner Online AG      | de   | 5.9.26.219     |    8888 |     NULL | 0.2.6.10    | Linux | Bauruine <torcontact aatt tuxli.ch> | NULL |
#| 2014-04-14 19:00:00 | bauruine201 | ONLINE S.A.S.          | fr   | 62.210.137.230 |     443 |     8888 | 0.2.6.10    | Linux | Bauruine <torcontact aatt tuxli.ch> | NULL |
#| 2015-07-27 14:00:00 | bauruine121 | Swisscom (Switzerland) | ch   | 178.194.7.113  |    9001 |     9031 | 0.2.6.10    | Linux | Bauruine <torcontact aatt tuxli.ch> | NULL |
#+---------------------+-------------+------------------------+------+----------------+---------+----------+-------------+-------+-------------------------------------+------+
#fingerprints:
B9122392A201701BE9497AC2B3B88E0E831A05B3,F596E1B1EF98E1DDBBDC934DB722AF54069868F6,322C6E3A973BC10FC36DE3037AD27BC89F14723B,396CAB85997AD559A3F1BBF733D52F402EED241A,A62F9AC6E22BE14A0CB888A03BFEF2A9533D3DA2,92B953F3691CC2D9D65A4AF915B42AEF11F2C8CC,3C79699D4FBC37DE1A212D5033B56DAE079AC0EF,63C1904FFE2DCB48B4F0FE8A4551CF53412EA289,52F7C67BB331A2E7C446AFAE4AD300C67C64FBB8,CD6B850159CFF4C068A8D0F1BA5296AE4EDCAB39


#Prefix: Pascal
#+---------------------+----------+-------------------+------+----------------+---------+----------+-------------+-------+-------------------------------------+------+
#| first_seen          | nickname | AS                | cc   | IP             | or_port | dir_port | tor_version | OS    | contact                             | efam |
#+---------------------+----------+-------------------+------+----------------+---------+----------+-------------+-------+-------------------------------------+------+
#| 2011-11-04 02:00:00 | Pascal0  | Eonix Corporation | us   | 107.158.255.21 |     443 |     NULL | 0.2.5.12    | Linux | Pascal666 at Users dot SourceForge  |    6 |
#| 2011-11-04 02:00:00 | Pascal2  | Eonix Corporation | us   | 107.158.255.22 |      80 |     NULL | 0.2.5.12    | Linux | Pascal666 at Users dot SourceForge  |    6 |
#| 2011-11-04 02:00:00 | Pascal3  | Eonix Corporation | us   | 107.158.255.22 |     110 |     NULL | 0.2.5.12    | Linux | Pascal666 at Users dot SourceForge  |    6 |
#| 2011-11-04 02:00:00 | Pascal1  | Eonix Corporation | us   | 107.158.255.21 |     143 |     NULL | 0.2.5.12    | Linux | Pascal666 at Users dot SourceForge  |    6 |
#| 2014-08-13 23:00:00 | Pascal4  | Hostwinds LLC.    | us   | 23.254.128.38  |     443 |       80 | 0.2.6.10    | Linux | Pascal666 at Users dot SourceForge  |    9 |
#| 2014-10-04 05:00:00 | Pascal5  | Hostwinds LLC.    | us   | 23.238.17.229  |      22 |       23 | 0.2.6.10    | Linux | Pascal666 at Users dot SourceForge  |    9 |
#| 2014-11-30 03:00:00 | Pascal7  | Hostwinds LLC.    | us   | 23.254.165.250 |     143 |      587 | 0.2.6.10    | Linux | Pascal666 at Users dot SourceForge  |    7 |
#| 2014-11-30 03:00:00 | Pascal6  | Hostwinds LLC.    | us   | 23.254.165.132 |      80 |      443 | 0.2.6.10    | Linux | Pascal666 at Users dot SourceForge  |    7 |
#| 2014-12-01 06:00:00 | Pascal8  | Hostwinds LLC.    | us   | 23.254.166.222 |      80 |      443 | 0.2.6.10    | Linux | Pascal666 at Users dot SourceForge  |    7 |
#| 2014-12-02 21:00:00 | Pascal9  | Hostwinds LLC.    | us   | 23.254.167.231 |      21 |       20 | 0.2.6.10    | Linux | Pascal666 at Users dot SourceForge  | NULL |
#+---------------------+----------+-------------------+------+----------------+---------+----------+-------------+-------+-------------------------------------+------+
#fingerprints:
F2C4B2B7628F48D293AFD841B868B13914C7D570,237C733E2D1BAD26FAABEAFB612BDA0CD3BC6AF4,5C67A9CE8B9A03DCEA0CC94ED77A7FF9C6A4B0C0,5B7AEB1421AC575E1A545A2092B32C0AA4760748,C04BE1845AA80AA49D5353B52EE6E35B4CF1547B,A1A8E2C578047E441F2412C91894E2785176CCE9,350F35705CDEFC1C4ED318C8CB7EE493421109CB,30BAB8EE7606CBD12F3CC269AE976E0153E7A58D,C94372690078DD1AA8000FA5A9F7D686CF44F5A6,7B2553AEA4A3FC9E1B513D772ECA652C8CC15337

#Prefix: DFRIpi
#+---------------------+------------+---------------------+------+-----------------+---------+----------+-------------+-------+------------------------------+------+
#| first_seen          | nickname   | AS                  | cc   | IP              | or_port | dir_port | tor_version | OS    | contact                      | efam |
#+---------------------+------------+---------------------+------+-----------------+---------+----------+-------------+-------+------------------------------+------+
#| 2013-09-23 19:00:00 | DFRIpi016  | Bahnhof Internet AB | se   | 37.123.182.13   |     443 |     NULL | 0.2.5.12    | Linux | DFRI <rpitor AT dfri dot se> | NULL |
#| 2013-09-24 13:00:00 | DFRIpi006  | Bredband2 AB        | se   | 46.162.112.129  |     443 |     NULL | 0.2.5.12    | Linux | DFRI <rpitor AT dfri dot se> | NULL |
#| 2013-09-27 20:00:00 | DFRIpi018  | Tyfon               | se   | 178.174.225.229 |     643 |     NULL | 0.2.5.12    | Linux | DFRI <rpitor AT dfri dot se> | NULL |
#| 2013-10-03 20:00:00 | DFRIpi019  | Bahnhof Internet AB | se   | 5.150.204.198   |     443 |     NULL | 0.2.5.12    | Linux | DFRI <rpitor AT dfri dot se> | NULL |
#| 2013-10-09 10:00:00 | DFRIpi013  | Bahnhof Internet AB | se   | 46.59.28.54     |     443 |     NULL | 0.2.5.12    | Linux | DFRI <rpitor AT dfri dot se> | NULL |
#| 2013-12-11 14:00:00 | DFRIpi017  | Telenor Norge AS    | se   | 85.227.188.169  |     443 |     NULL | 0.2.5.12    | Linux | DFRI <rpitor AT dfri dot se> | NULL |
#| 2014-01-05 16:00:00 | DFRIpiELOF | TeliaSonera AB      | se   | 90.225.80.219   |     443 |     9030 | 0.2.5.12    | Linux | DFRI <rpitor AT dfri dot se> | NULL |
#| 2014-06-18 13:00:00 | DFRIpi004  | Bahnhof Internet AB | se   | 5.150.204.149   |     443 |     NULL | 0.2.5.12    | Linux | DFRI <rpitor AT dfri dot se> | NULL |
#| 2015-03-21 00:00:00 | DFRIpi008  | TeliaSonera AB      | se   | 217.209.85.237  |     443 |     NULL | 0.2.5.12    | Linux | DFRI <rpitor AT dfri dot se> | NULL |
#| 2015-04-09 18:00:00 | DFRIpi023  | Telenor Norge AS    | se   | 83.227.73.202   |     443 |     NULL | 0.2.5.12    | Linux | DFRI <rpitor AT dfri dot se> | NULL |
#+---------------------+------------+---------------------+------+-----------------+---------+----------+-------------+-------+------------------------------+------+
#fingerprints:
5A67231A7800C8198BDD6C62D0067A559913BD90,567DB3231711C1BAA3BFDC430EA0243C840D2F4F,F37D747EA849D549AC48D82A9690AA4F9645BF67,BBEEDF81801E301A7FEFAD9CEBA96900E4427745,BF636047177D23CC3B5EE785AA1FAF1E088DE8CC,CD7F4E4F18C4C7AC651850CE300A10A1D2CEC0D0,A9C7D9EC396F2FF0068F38E302C3BDD8A00EE3D5,A0E88DD278D6F1C7E32D3A3C233BD19DCB6D7113,E96C9232EDD78D2FEE204B93B8388A1303343249,57DA1B2A27676DAAED418D5C60CB3FEB3D736E71

#Prefix: cloudv
#+---------------------+----------+------------------------+------+-----------------+---------+----------+-------------+-------+---------+------+
#| first_seen          | nickname | AS                     | cc   | IP              | or_port | dir_port | tor_version | OS    | contact | efam |
#+---------------------+----------+------------------------+------+-----------------+---------+----------+-------------+-------+---------+------+
#| 2015-07-04 10:00:00 | cloudvps | XL Internet Services B | nl   | 213.187.243.71  |    9001 |     NULL | 0.2.6.9     | Linux | NULL    | NULL |
#| 2015-07-04 22:00:00 | cloudvps | XL Internet Services B | nl   | 213.187.245.209 |    9001 |     NULL | 0.2.6.9     | Linux | NULL    | NULL |
#| 2015-07-04 22:00:00 | cloudvps | XL Internet Services B | nl   | 213.187.245.218 |    9001 |     NULL | 0.2.6.9     | Linux | NULL    | NULL |
#| 2015-07-04 22:00:00 | cloudvps | XL Internet Services B | nl   | 213.187.245.179 |    9001 |     NULL | 0.2.6.9     | Linux | NULL    | NULL |
#| 2015-07-04 22:00:00 | cloudvps | XL Internet Services B | nl   | 213.187.245.215 |    9001 |     NULL | 0.2.6.9     | Linux | NULL    | NULL |
#| 2015-07-04 22:00:00 | cloudvps | XL Internet Services B | nl   | 213.187.245.183 |    9001 |     NULL | 0.2.6.9     | Linux | NULL    | NULL |
#| 2015-07-04 22:00:00 | cloudvps | XL Internet Services B | nl   | 213.187.242.92  |    9001 |     NULL | 0.2.6.9     | Linux | NULL    | NULL |
#| 2015-07-04 22:00:00 | cloudvps | XL Internet Services B | nl   | 213.187.245.168 |    9001 |     NULL | 0.2.6.9     | Linux | NULL    | NULL |
#| 2015-07-04 22:00:00 | cloudvps | XL Internet Services B | nl   | 213.187.245.178 |    9001 |     NULL | 0.2.6.9     | Linux | NULL    | NULL |
#| 2015-07-04 22:00:00 | cloudvps | XL Internet Services B | nl   | 213.187.245.170 |    9001 |     NULL | 0.2.6.9     | Linux | NULL    | NULL |
#+---------------------+----------+------------------------+------+-----------------+---------+----------+-------------+-------+---------+------+
#fingerprints:
921EDC614CA0A401C7C814CA08A79C338F9220D9,5B247EAF6378427288A907D90206406C892219FB,DA88319D187C21AAC13BC634C083748362CBC237,1B9A17390F36C3FAC39FBB65AE5352D267B41AAC,09E6EA3343EF22220CB4302FAD27BA2341808B39,0ABC78F60FCDDC34CA597D9258665D79B6E1409D,9633EF7E07AA3655638286A3688127156055FFF9,2316E6F012ACA52FDB09C745B0F5B41E78C23AE9,51B38CAEB1CBF8EDC4F8797FF94A0E1ABB021FDC,6B78341D7E8064E94F4EEF213D565BFA3882AF0E

#Prefix: chaosc
#+---------------------+---------------------+------------------------+------+----------------+---------+----------+---------------+---------+-------------------------------------+------+
#| first_seen          | nickname            | AS                     | cc   | IP             | or_port | dir_port | tor_version   | OS      | contact                             | efam |
#+---------------------+---------------------+------------------------+------+----------------+---------+----------+---------------+---------+-------------------------------------+------+
#| 2014-04-08 10:00:00 | chaoscomputerclub29 | Nessus GmbH            | at   | 77.244.254.229 |     443 |       80 | 0.2.7.1-alpha | Linux   | J. Random Hacker <anonymizer@ccc.de |    7 |
#| 2014-04-08 10:00:00 | chaoscomputerclub34 | Netsign Networks GmbH  | de   | 217.115.10.134 |     443 |       80 | 0.2.7.1-alpha | Linux   | J. Random Hacker <anonymizer@ccc.de |    7 |
#| 2014-04-08 10:00:00 | chaoscomputerclub32 | Netsign Networks GmbH  | de   | 217.115.10.132 |     443 |       80 | 0.2.7.1-alpha | Linux   | J. Random Hacker <anonymizer@ccc.de |    7 |
#| 2014-04-08 10:00:00 | chaoscomputerclub31 | Netsign Networks GmbH  | de   | 217.115.10.131 |     443 |       80 | 0.2.7.1-alpha | Linux   | J. Random Hacker <anonymizer@ccc.de |    7 |
#| 2014-04-08 10:00:00 | chaoscomputerclub27 | Nessus GmbH            | at   | 77.244.254.227 |     443 |       80 | 0.2.7.1-alpha | Linux   | J. Random Hacker <anonymizer@ccc.de |    7 |
#| 2014-04-08 10:00:00 | chaoscomputerclub30 | Nessus GmbH            | at   | 77.244.254.230 |     443 |       80 | 0.2.7.1-alpha | Linux   | J. Random Hacker <anonymizer@ccc.de |    7 |
#| 2014-04-08 10:00:00 | chaoscomputerclub28 | Nessus GmbH            | at   | 77.244.254.228 |     443 |       80 | 0.2.7.1-alpha | Linux   | J. Random Hacker <anonymizer@ccc.de |    7 |
